SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females
Wilmington - Wildwood,03420015,0.0,4.8,1.4,88.6,0.5,0.0,4.8,53.8,46.2
Wilmington - Wilmington High,03420505,1.0,4.0,1.2,92.5,0.0,0.2,1.0,48.1,51.9
Wilmington - Wilmington Middle School,03420330,0.6,2.6,1.7,92.2,0.3,0.6,1.9,48.0,52.0
Wilmington - Woburn Street,03420020,0.4,3.8,3.0,90.7,0.0,0.0,2.1,51.6,48.4
Winchendon - Marvin School,03430010,0.0,2.3,2.3,94.3,0.0,1.1,0.0,50.6,49.4
Winchendon - Memorial,03430040,1.7,3.6,6.9,84.2,0.3,0.0,3.3,47.6,52.4
Winchendon - Murdock Middle/High,03430505,1.3,1.6,3.9,91.6,0.4,0.4,0.8,52.0,48.0
Winchendon - Toy Town Elem,03430050,1.5,1.3,5.4,89.5,0.3,0.0,2.1,51.7,48.3
Winchester - Ambrose Elementary,03440045,0.6,2.5,1.3,92.9,0.0,0.0,2.7,49.3,50.7
Winchester - Lincoln Elementary,03440005,0.9,7.6,1.6,87.5,0.0,0.0,2.4,53.0,47.0
Winchester - Lynch Elementary,03440020,2.2,13.0,6.2,73.3,0.2,0.0,5.1,55.6,44.4
Winchester - McCall Middle,03440305,0.9,10.5,3.0,82.0,0.2,0.0,3.2,50.3,49.7
Winchester - Muraco Elementary,03440040,1.3,26.3,4.2,64.4,0.0,0.2,3.6,48.3,51.7
Winchester - Vinson-Owen Elementary,03440025,0.0,13.9,0.3,81.2,0.0,0.0,4.5,47.7,52.3
Winchester - Winchester High School,03440505,1.2,9.4,3.5,84.0,0.2,0.3,1.5,50.8,49.2
Winthrop - Arthur T. Cummings Elementary School,03460020,0.7,0.4,7.5,88.4,0.4,0.0,2.6,53.1,46.9
Winthrop - William P. Gorman/Fort Banks Elementary,03460015,1.0,0.6,6.9,91.1,0.0,0.0,0.4,48.5,51.5
Winthrop - Winthrop Middle School,03460305,2.5,0.8,8.0,86.9,0.0,0.2,1.5,47.4,52.6
Winthrop - Winthrop Sr High,03460505,2.4,1.7,6.2,89.3,0.0,0.2,0.2,48.5,51.5
Woburn - Clapp - Goodyear Elementary School,03470005,5.5,2.9,7.0,84.4,0.0,0.0,0.3,53.8,46.2
Woburn - Clyde Reeves,03470040,3.9,10.0,3.5,80.3,0.0,0.4,2.0,50.5,49.5
Woburn - Daniel L Joyce Middle School,03470410,4.0,3.2,5.1,85.4,0.0,0.2,2.0,50.4,49.6
Woburn - Daniel P Hurld,03470020,2.9,4.4,3.9,85.4,0.5,0.0,2.9,42.9,57.1
Woburn - John F Kennedy Middle School,03470405,4.4,4.9,7.2,82.0,0.0,0.2,1.3,53.3,46.7
Woburn - Linscott-Rumford,03470025,10.1,17.6,5.3,65.2,0.4,0.0,1.3,45.4,54.6
Woburn - Malcolm White,03470055,7.6,6.8,10.2,73.9,0.0,0.0,1.5,50.0,50.0
Woburn - Mary D Altavesta,03470065,5.9,11.8,10.0,70.6,0.9,0.0,0.9,52.9,47.1
Woburn - Shamrock,03470043,6.9,8.4,14.0,66.5,0.0,0.0,4.3,56.1,43.9
Woburn - Woburn High,03470505,5.6,4.6,8.5,80.6,0.0,0.1,0.7,48.0,52.0
Woburn - Wyman,03470060,3.9,5.8,1.0,88.9,0.0,0.0,0.5,51.2,48.8
Worcester - Belmont Street Community,03480020,16.6,2.5,55.7,18.7,0.6,0.0,5.8,49.9,50.1
Worcester - Burncoat Middle School,03480405,13.4,4.5,38.1,41.4,0.3,0.2,2.0,48.5,51.5
Worcester - Burncoat Senior High,03480503,17.7,4.0,36.3,40.6,0.5,0.0,0.9,47.9,52.1
Worcester - Burncoat Street,03480035,19.0,4.2,54.2,21.3,0.0,0.0,1.4,56.5,43.5
Worcester - Canterbury,03480045,15.0,16.7,45.6,17.5,0.0,0.0,5.3,52.2,47.8
Worcester - Chandler Elem Community,03480050,14.7,9.5,62.8,8.9,0.0,0.0,4.0,51.6,48.4
Worcester - Chandler Magnet,03480052,5.1,9.6,58.4,24.8,0.3,0.0,1.9,52.3,47.7
Worcester - City View,03480053,14.1,4.3,47.4,28.0,0.3,0.0,5.9,53.1,46.9
Worcester - Claremont Academy,03480350,10.6,9.9,57.5,20.3,0.2,0.0,1.4,47.3,52.7
Worcester - Clark St Community,03480055,14.6,2.7,36.2,42.7,0.5,0.0,3.2,54.8,45.2
Worcester - Columbus Park,03480060,9.1,16.0,48.1,23.2,0.6,0.0,3.0,56.4,43.6
Worcester - Doherty Memorial High,03480512,14.7,9.5,26.3,47.4,0.6,0.0,1.6,49.6,50.4
Worcester - Elm Park Community,03480095,12.5,8.1,50.9,23.1,0.2,0.0,5.2,51.1,48.9
Worcester - Flagg Street,03480090,6.2,6.8,7.7,76.0,0.0,0.0,3.3,50.3,49.7
Worcester - Forest Grove Middle,03480415,13.5,8.6,24.0,50.3,0.8,0.0,2.7,50.8,49.2
Worcester - Francis J McGrath Elem,03480177,23.2,2.1,32.1,41.1,0.0,0.0,1.6,47.9,52.1
Worcester - Gates Lane,03480110,15.4,13.3,23.9,41.8,0.3,0.0,5.3,61.2,38.8
Worcester - Goddard Sch/Science Tech,03480100,6.7,11.3,64.3,14.4,0.0,0.0,3.3,56.0,44.0
Worcester - Grafton Street,03480115,14.1,9.4,42.7,29.4,0.8,0.0,3.6,51.8,48.2
Worcester - Head Start,03480002,20.8,10.6,52.4,16.1,0.0,0.0,0.0,48.6,51.4
Worcester - Heard Street,03480136,15.9,15.2,12.7,51.6,1.4,0.0,3.2,52.3,47.7
Worcester - Jacob Hiatt Magnet,03480140,18.2,3.3,50.9,22.8,0.4,0.0,4.4,48.2,51.8
Worcester - Lake View,03480145,10.0,11.4,17.1,58.5,0.0,0.0,3.0,52.2,47.8
Worcester - Lincoln Street,03480160,18.1,5.3,52.7,20.6,0.0,0.0,3.3,52.3,47.7
Worcester - May Street,03480175,10.0,10.0,18.6,56.8,0.3,0.0,4.3,46.2,53.8
Worcester - Midland Street,03480185,8.2,1.3,10.7,75.1,0.0,0.0,4.7,53.6,46.4
Worcester - Nelson Place,03480200,7.6,9.0,9.4,68.2,0.0,0.0,5.8,52.8,47.2
Worcester - Norrback Avenue,03480202,13.5,5.7,28.1,49.8,0.0,0.0,2.9,50.6,49.4
Worcester - North High,03480515,19.2,8.4,41.3,29.4,0.1,0.0,1.7,52.4,47.6
Worcester - Quinsigamond,03480210,15.5,11.1,36.2,33.7,0.1,0.0,3.3,53.3,46.7
Worcester - Rice Square,03480215,15.1,7.4,27.2,44.9,0.6,0.0,4.8,55.9,44.1
Worcester - Roosevelt,03480220,7.4,5.7,35.5,47.4,0.0,0.0,3.9,52.1,47.9
Worcester - South High Community,03480520,17.9,13.0,40.8,27.4,0.2,0.1,0.8,54.8,45.2
Worcester - Sullivan Middle,03480423,16.6,10.2,39.9,30.1,1.0,0.0,2.2,54.4,45.6
Worcester - Tatnuck,03480230,14.8,7.5,20.1,50.8,0.2,0.0,6.6,52.2,47.8
Worcester - Thorndyke Road,03480235,7.4,4.4,26.5,58.5,0.3,0.0,2.9,54.7,45.3
Worcester - Union Hill School,03480240,17.7,4.8,51.1,18.0,0.0,0.0,8.4,52.4,47.6
Worcester - University Pk Campus Sch,03480285,7.4,20.8,40.3,31.6,0.0,0.0,0.0,47.2,52.8
Worcester - Vernon Hill School,03480280,18.5,7.6,37.5,33.9,0.3,0.0,2.2,49.3,50.7
Worcester - Wawecus Road School,03480026,9.6,4.1,32.2,47.9,0.7,0.0,5.5,50.7,49.3
Worcester - West Tatnuck,03480260,8.4,5.0,14.0,66.7,0.3,0.0,5.6,50.5,49.5
Worcester - Woodland Academy,03480030,11.2,10.8,64.1,11.2,0.0,0.0,2.6,53.1,46.9
Worcester - Worcester Arts Magnet Sch,03480225,10.9,3.7,23.3,56.6,0.3,0.0,5.2,43.4,56.6
Worcester - Worcester East Middle,03480420,14.3,7.7,45.4,30.5,0.5,0.0,1.6,56.5,43.5
Worcester - Worcester Technical High,03480605,9.8,3.7,34.0,50.5,0.6,0.0,1.3,49.2,50.8
Wrentham - Charles E Roderick,03500010,0.0,0.6,0.7,98.0,0.0,0.0,0.7,51.4,48.6
Wrentham - Delaney,03500003,0.9,1.1,2.6,94.2,0.0,0.0,1.2,52.5,47.5
State Totals - State Totals,00000000,8.2,5.3,14.8,69.1,0.3,0.1,2.2,51.3,48.7
